comment_id,Comment,Label,Clause,targets_comment_id,Date,stakeholder_type
1571,Does Clause 8 override earlier notifications? Please clarify the precedence.,REQUEST_CLARIFICATION,Clause 8,,2025-08-07,Auditor
1572,"To ensure uniformity, Clause 6 should cross-reference Rule 15 of the Companies Rules, 2014.",CLAUSE_FEEDBACK,Clause 6,,2025-07-29,Individual
1573,Does Clause 6 override earlier notifications? Please clarify the precedence. additional reporting near cutoff.,REQUEST_CLARIFICATION,Clause 6,,2025-08-24,Consultant
1574,We do not support Clause 5 as drafted; a calibrated approach is advisable. Data privacy safeguards should be retained.,DISAGREE,Clause 5,,2025-09-05,Individual
1575,We agree with the proposed alignment in Clause 9; it will harmonize reporting across filings. This will directly impact stakeholders.,AGREE,Clause 9,,2025-07-22,Startup
1576,Suggest introducing a safe-harbour threshold under Clause 4(b) for micro and small companies.,SUGGEST_CHANGE,Clause 4(b),,2025-07-31,Individual
1577,Does Clause 7 override earlier notifications? Please clarify the precedence.,REQUEST_CLARIFICATION,Clause 7,,2025-09-05,Individual
1578,Recommend phased implementation for Clause 4 with guidance notes and examples.,SUGGEST_CHANGE,Clause 4,,2025-08-18,Professional Body
1579,Request clarification on interaction of Clause 10 with existing SEBI/LODR provisions.,REQUEST_CLARIFICATION,Clause 10,,2025-08-05,Consultant
1580,Clause 4(b) should explicitly define the scope of beneficial ownership to avoid under-reporting. XBRL tagging obligations.,CLAUSE_FEEDBACK,Clause 4(b),,2025-09-10,Startup
1581,Kindly specify the effective date for Clause 2 to avoid disruption of ongoing filings. This will directly impact stakeholders.,REQUEST_CLARIFICATION,Clause 2,,2025-07-22,Company
1582,Agree with the draft language in Clause 7; implementation should be straightforward for most entities. This will directly impact stakeholders.,AGREE,Clause 7,,2025-08-29,Auditor
1583,We welcome the direction in Clause 4(b). It improves consistency and transparency.,AGREE,Clause 4(b),,2025-08-23,Individual
1584,The proposal under Clause 6 could be counterproductive for startups; please reconsider the scope. Industry transition time will be essential.,DISAGREE,Clause 6,,2025-08-17,Industry Association
1585,Support the approach under Clause 4(b). This change will reduce ambiguity for practitioners. Please consider festival season constraints. board independence criteria.,AGREE,Clause 4(b),,2025-08-29,Auditor
1586,Oppose the current wording in Clause 5. It risks overreach and unintended enforcement.,DISAGREE,Clause 5,,2025-09-10,Startup
1587,Consider exemptions for intra-group operational contracts within Clause 3.,SUGGEST_CHANGE,Clause 3,,2025-08-02,Individual
1588,The proposal under Clause 5 could be counterproductive for startups; please reconsider the scope. XBRL tagging obligations.,DISAGREE,Clause 5,,2025-09-05,Auditor
1589,Recommend phased implementation for Clause 4(b) with guidance notes and examples.,SUGGEST_CHANGE,Clause 4(b),,2025-09-02,Industry Association
1590,We disagree with the approach in Clause 9; it may increase compliance burden without proportional benefits. CSR expenditure classification.,DISAGREE,Clause 9,,2025-07-28,Individual
1591,Suggest introducing a safe-harbour threshold under Clause 4(b) for micro and small companies.,SUGGEST_CHANGE,Clause 4(b),,2025-08-19,Professional Body
1592,We do not support Clause 10 as drafted; a calibrated approach is advisable. This will directly impact stakeholders.,DISAGREE,Clause 10,,2025-08-29,Industry Association
1593,We disagree with the approach in Clause 9; it may increase compliance burden without proportional benefits. CSR expenditure classification.,DISAGREE,Clause 9,,2025-08-17,Auditor
1594,Overall should explicitly define the scope of beneficial ownership to avoid under-reporting.,CLAUSE_FEEDBACK,,,2025-07-28,Individual
1595,We agree with the proposed alignment in Clause 9; it will harmonize reporting across filings.,AGREE,Clause 9,,2025-08-18,Consultant
1596,Kindly specify the effective date for Clause 4(b) to avoid disruption of ongoing filings. safe-harbour.,REQUEST_CLARIFICATION,Clause 4(b),,2025-07-30,Consultant
1597,Please clarify whether obligations under Overall apply retrospectively or prospectively. This will directly impact stakeholders.,REQUEST_CLARIFICATION,,,2025-08-15,Consultant
1598,Propose clarifying materiality thresholds in Clause 8 and allowing post-facto disclosure. Please consider festival season constraints.,SUGGEST_CHANGE,Clause 8,,2025-09-10,Consultant
1599,Request clarification on interaction of Clause 10 with existing SEBI/LODR provisions. regulatory arbitrage near thresholds.,REQUEST_CLARIFICATION,Clause 10,,2025-09-02,Individual
1600,Oppose the current wording in Clause 3. It risks overreach and unintended enforcement. Data privacy safeguards should be retained.,DISAGREE,Clause 3,,2025-09-05,Individual
1601,The drafting of Clause 1 should reference Schedule III for consistent treatment across statements.,CLAUSE_FEEDBACK,Clause 1,,2025-08-10,Startup
1602,Clause 10 should explicitly define the scope of beneficial ownership to avoid under-reporting. Please consider festival season constraints.,CLAUSE_FEEDBACK,Clause 10,,2025-08-13,Startup
1603,Request clarification on interaction of Clause 8 with existing SEBI/LODR provisions. Please consider festival season constraints.,REQUEST_CLARIFICATION,Clause 8,,2025-09-10,Industry Association
1604,We agree with the proposed alignment in Clause 3; it will harmonize reporting across filings.,AGREE,Clause 3,,2025-07-28,Startup
1605,We welcome the direction in Clause 1. It improves consistency and transparency. This will directly impact stakeholders.,AGREE,Clause 1,,2025-07-26,Startup
1606,Agree with the draft language in Clause 4(b); implementation should be straightforward for most entities. More clarification is needed.,AGREE,Clause 4(b),,2025-09-01,Auditor
1607,Request clarification on interaction of Clause 4(b) with existing SEBI/LODR provisions. Industry transition time will be essential.,REQUEST_CLARIFICATION,Clause 4(b),,2025-09-09,Industry Association
1608,Agree with the draft language in Overall; implementation should be straightforward for most entities.,AGREE,,,2025-09-08,Professional Body
1609,The drafting of Clause 10 should reference Schedule III for consistent treatment across statements. This will directly impact stakeholders.,CLAUSE_FEEDBACK,Clause 10,,2025-09-06,Individual
1610,Please clarify whether obligations under Clause 3 apply retrospectively or prospectively. additional reporting near cutoff.,REQUEST_CLARIFICATION,Clause 3,,2025-07-25,Professional Body
1611,We welcome the direction in Clause 1. It improves consistency and transparency. Please consider festival season constraints.,AGREE,Clause 1,,2025-07-31,Industry Association
1612,The proposal under Clause 1 could be counterproductive for startups; please reconsider the scope.,DISAGREE,Clause 1,,2025-07-30,Individual
1613,Oppose the current wording in Clause 4(b). It risks overreach and unintended enforcement. timeline of 10 days.,DISAGREE,Clause 4(b),,2025-07-23,Auditor
1614,Does Clause 1 override earlier notifications? Please clarify the precedence. safe-harbour.,REQUEST_CLARIFICATION,Clause 1,,2025-08-09,Company
1615,Kindly specify the effective date for Clause 3 to avoid disruption of ongoing filings.,REQUEST_CLARIFICATION,Clause 3,,2025-08-27,Startup
1616,We disagree with the approach in Clause 5; it may increase compliance burden without proportional benefits. More clarification is needed.,DISAGREE,Clause 5,,2025-07-22,Company
1617,Recommend phased implementation for Clause 8 with guidance notes and examples. More clarification is needed.,SUGGEST_CHANGE,Clause 8,,2025-08-31,Individual
1618,Kindly specify the effective date for Clause 3 to avoid disruption of ongoing filings. post-facto disclosure.,REQUEST_CLARIFICATION,Clause 3,,2025-09-06,Consultant
1619,We disagree with the approach in Clause 4(b); it may increase compliance burden without proportional benefits.,DISAGREE,Clause 4(b),,2025-08-27,Individual
1620,Recommend phased implementation for Clause 4(b) with guidance notes and examples.,SUGGEST_CHANGE,Clause 4(b),,2025-08-09,Auditor
1621,Oppose the current wording in Clause 4(b). It risks overreach and unintended enforcement. Industry transition time will be essential. audit committee oversight.,DISAGREE,Clause 4(b),,2025-08-15,Industry Association
1622,We do not support Clause 3 as drafted; a calibrated approach is advisable.,DISAGREE,Clause 3,,2025-09-01,Individual
1623,We welcome the direction in Clause 4. It improves consistency and transparency. XBRL tagging obligations.,AGREE,Clause 4,,2025-08-03,Auditor
1624,Kindly specify the effective date for Clause 1 to avoid disruption of ongoing filings.,REQUEST_CLARIFICATION,Clause 1,,2025-07-29,Consultant
1625,We agree with the proposed alignment in Clause 9; it will harmonize reporting across filings. Please consider festival season constraints. timeline of 10 days.,AGREE,Clause 9,,2025-08-14,Consultant
1626,"To ensure uniformity, Overall should cross-reference Rule 15 of the Companies Rules, 2014. Data privacy safeguards should be retained.",CLAUSE_FEEDBACK,,,2025-07-27,Auditor
1627,Consider exemptions for intra-group operational contracts within Clause 2.,SUGGEST_CHANGE,Clause 2,,2025-08-20,Industry Association
1628,Consider exemptions for intra-group operational contracts within Overall. Data privacy safeguards should be retained. CSR expenditure classification.,SUGGEST_CHANGE,,,2025-09-01,Auditor
1629,Agree with the draft language in Clause 7; implementation should be straightforward for most entities. Data privacy safeguards should be retained.,AGREE,Clause 7,,2025-08-02,Individual
1630,Clause 8 requires tightening of definitions to avoid interpretational disputes among compliance teams. transparency for shareholders.,CLAUSE_FEEDBACK,Clause 8,,2025-07-21,Auditor
1631,The proposal under Clause 4 could be counterproductive for startups; please reconsider the scope. CSR expenditure classification.,DISAGREE,Clause 4,,2025-07-24,Industry Association
1632,Does Clause 4(b) override earlier notifications? Please clarify the precedence. board independence criteria.,REQUEST_CLARIFICATION,Clause 4(b),,2025-07-27,Auditor
1633,We welcome the direction in Clause 4(b). It improves consistency and transparency.,AGREE,Clause 4(b),,2025-08-13,Company
1634,Does Clause 9 override earlier notifications? Please clarify the precedence. This will directly impact stakeholders.,REQUEST_CLARIFICATION,Clause 9,,2025-08-19,Industry Association
1635,We do not support Clause 8 as drafted; a calibrated approach is advisable.,DISAGREE,Clause 8,,2025-07-20,Startup
1636,Request clarification on interaction of Clause 4(b) with existing SEBI/LODR provisions.,REQUEST_CLARIFICATION,Clause 4(b),,2025-08-31,Startup
1637,Does Clause 10 override earlier notifications? Please clarify the precedence.,REQUEST_CLARIFICATION,Clause 10,,2025-09-03,Auditor
1638,Does Clause 5 override earlier notifications? Please clarify the precedence.,REQUEST_CLARIFICATION,Clause 5,,2025-07-22,Individual
1639,Consider exemptions for intra-group operational contracts within Clause 5.,SUGGEST_CHANGE,Clause 5,,2025-08-28,Consultant
1640,We do not support Clause 4(b) as drafted; a calibrated approach is advisable. safe-harbour.,DISAGREE,Clause 4(b),,2025-07-26,Auditor
1641,Recommend phased implementation for Clause 1 with guidance notes and examples. More clarification is needed. transparency for shareholders.,SUGGEST_CHANGE,Clause 1,,2025-08-04,Industry Association
1642,Propose clarifying materiality thresholds in Clause 4(b) and allowing post-facto disclosure.,SUGGEST_CHANGE,Clause 4(b),,2025-08-28,Consultant
1643,Oppose the current wording in Overall. It risks overreach and unintended enforcement. More clarification is needed. XBRL tagging obligations.,DISAGREE,,,2025-07-22,Startup
1644,We disagree with the approach in Clause 1; it may increase compliance burden without proportional benefits. Data privacy safeguards should be retained.,DISAGREE,Clause 1,,2025-08-07,Company
1645,Support the approach under Overall. This change will reduce ambiguity for practitioners. Industry transition time will be essential.,AGREE,,,2025-08-29,Consultant
1646,We welcome the direction in Clause 1. It improves consistency and transparency. More clarification is needed.,AGREE,Clause 1,,2025-07-29,Consultant
1647,Clause 6 requires tightening of definitions to avoid interpretational disputes among compliance teams.,CLAUSE_FEEDBACK,Clause 6,,2025-09-10,Company
1648,Propose clarifying materiality thresholds in Clause 7 and allowing post-facto disclosure. post-facto disclosure.,SUGGEST_CHANGE,Clause 7,,2025-07-28,Company
1649,Does Overall override earlier notifications? Please clarify the precedence. More clarification is needed. audit committee oversight.,REQUEST_CLARIFICATION,,,2025-09-03,Industry Association
1650,We agree with the proposed alignment in Overall; it will harmonize reporting across filings. More clarification is needed.,AGREE,,,2025-09-09,Industry Association
1651,Recommend phased implementation for Clause 4(b) with guidance notes and examples. More clarification is needed.,SUGGEST_CHANGE,Clause 4(b),,2025-08-04,Startup
1652,We disagree with the approach in Clause 1; it may increase compliance burden without proportional benefits. Data privacy safeguards should be retained. digitization of filings.,DISAGREE,Clause 1,,2025-09-07,Consultant
1653,Clause 4(b) requires tightening of definitions to avoid interpretational disputes among compliance teams. This will directly impact stakeholders.,CLAUSE_FEEDBACK,Clause 4(b),,2025-08-24,Industry Association
1654,Clause 8 should explicitly define the scope of beneficial ownership to avoid under-reporting.,CLAUSE_FEEDBACK,Clause 8,,2025-08-08,Company
1655,The drafting of Clause 4(b) should reference Schedule III for consistent treatment across statements.,CLAUSE_FEEDBACK,Clause 4(b),,2025-08-25,Individual
1656,Consider exemptions for intra-group operational contracts within Clause 9. transparency for shareholders.,SUGGEST_CHANGE,Clause 9,,2025-08-13,Auditor
1657,Recommend phased implementation for Clause 5 with guidance notes and examples.,SUGGEST_CHANGE,Clause 5,,2025-09-08,Auditor
1658,Propose clarifying materiality thresholds in Clause 4(b) and allowing post-facto disclosure.,SUGGEST_CHANGE,Clause 4(b),,2025-08-05,Professional Body
1659,Support the approach under Clause 9. This change will reduce ambiguity for practitioners.,AGREE,Clause 9,,2025-08-19,Individual
1660,Consider exemptions for intra-group operational contracts within Clause 3. audit committee oversight.,SUGGEST_CHANGE,Clause 3,,2025-09-09,Auditor
1661,"To ensure uniformity, Clause 5 should cross-reference Rule 15 of the Companies Rules, 2014.",CLAUSE_FEEDBACK,Clause 5,,2025-08-21,Industry Association
1662,We agree with the proposed alignment in Clause 1; it will harmonize reporting across filings. regulatory arbitrage near thresholds.,AGREE,Clause 1,,2025-09-02,Professional Body
1663,We agree with the proposed alignment in Clause 1; it will harmonize reporting across filings. More clarification is needed.,AGREE,Clause 1,,2025-08-22,Industry Association
1664,We welcome the direction in Clause 3. It improves consistency and transparency. transparency for shareholders.,AGREE,Clause 3,,2025-09-09,Auditor
1665,The proposal under Clause 8 could be counterproductive for startups; please reconsider the scope. additional reporting near cutoff.,DISAGREE,Clause 8,,2025-07-30,Consultant
1666,We do not support Clause 1 as drafted; a calibrated approach is advisable. More clarification is needed. safe-harbour.,DISAGREE,Clause 1,,2025-08-20,Industry Association
1667,Propose clarifying materiality thresholds in Clause 4(b) and allowing post-facto disclosure.,SUGGEST_CHANGE,Clause 4(b),,2025-08-25,Individual
1668,We welcome the direction in Overall. It improves consistency and transparency. More clarification is needed. transparency for shareholders.,AGREE,,,2025-08-21,Auditor
1669,Request clarification on interaction of Clause 2 with existing SEBI/LODR provisions. Industry transition time will be essential. post-facto disclosure.,REQUEST_CLARIFICATION,Clause 2,,2025-08-10,Auditor
1670,Agree with the draft language in Clause 2; implementation should be straightforward for most entities.,AGREE,Clause 2,,2025-09-02,Startup
1671,We disagree with the approach in Clause 1; it may increase compliance burden without proportional benefits.,DISAGREE,Clause 1,,2025-07-27,Industry Association
1672,Agree with the draft language in Clause 8; implementation should be straightforward for most entities. timeline of 10 days.,AGREE,Clause 8,,2025-08-03,Industry Association
1673,The proposal under Clause 4(b) could be counterproductive for startups; please reconsider the scope. More clarification is needed.,DISAGREE,Clause 4(b),,2025-08-05,Consultant
1674,Please clarify whether obligations under Clause 7 apply retrospectively or prospectively. digitization of filings.,REQUEST_CLARIFICATION,Clause 7,,2025-07-25,Professional Body
1675,The proposal under Clause 4(b) could be counterproductive for startups; please reconsider the scope. XBRL tagging obligations.,DISAGREE,Clause 4(b),,2025-07-25,Auditor
1676,The drafting of Clause 4(b) should reference Schedule III for consistent treatment across statements. More clarification is needed.,CLAUSE_FEEDBACK,Clause 4(b),,2025-09-09,Individual
1677,Consider exemptions for intra-group operational contracts within Overall.,SUGGEST_CHANGE,,,2025-07-23,Individual
1678,Consider exemptions for intra-group operational contracts within Clause 10.,SUGGEST_CHANGE,Clause 10,,2025-08-23,Industry Association
1679,Support the approach under Clause 6. This change will reduce ambiguity for practitioners. Please consider festival season constraints. additional reporting near cutoff.,AGREE,Clause 6,,2025-08-28,Startup
1680,Does Clause 6 override earlier notifications? Please clarify the precedence. More clarification is needed.,REQUEST_CLARIFICATION,Clause 6,,2025-09-02,Startup
1681,Support the approach under Clause 4. This change will reduce ambiguity for practitioners. Data privacy safeguards should be retained.,AGREE,Clause 4,,2025-08-30,Consultant
1682,"To ensure uniformity, Clause 10 should cross-reference Rule 15 of the Companies Rules, 2014. regulatory arbitrage near thresholds.",CLAUSE_FEEDBACK,Clause 10,,2025-09-04,Industry Association
1683,Support the approach under Clause 4(b). This change will reduce ambiguity for practitioners. More clarification is needed. phased implementation.,AGREE,Clause 4(b),,2025-08-15,Industry Association
1684,Does Clause 4 override earlier notifications? Please clarify the precedence. audit committee oversight.,REQUEST_CLARIFICATION,Clause 4,,2025-08-29,Startup
1685,Consider exemptions for intra-group operational contracts within Clause 4.,SUGGEST_CHANGE,Clause 4,,2025-08-22,Individual
1686,The drafting of Clause 5 should reference Schedule III for consistent treatment across statements. Industry transition time will be essential.,CLAUSE_FEEDBACK,Clause 5,,2025-09-08,Industry Association
1687,We do not support Clause 2 as drafted; a calibrated approach is advisable. Data privacy safeguards should be retained.,DISAGREE,Clause 2,,2025-07-30,Professional Body
1688,We agree with the proposed alignment in Clause 4(b); it will harmonize reporting across filings.,AGREE,Clause 4(b),,2025-07-27,Company
1689,Request clarification on interaction of Clause 10 with existing SEBI/LODR provisions. Industry transition time will be essential.,REQUEST_CLARIFICATION,Clause 10,,2025-09-04,Startup
1690,The drafting of Clause 2 should reference Schedule III for consistent treatment across statements.,CLAUSE_FEEDBACK,Clause 2,,2025-07-26,Individual
1691,We disagree with the approach in Clause 4(b); it may increase compliance burden without proportional benefits.,DISAGREE,Clause 4(b),,2025-09-05,Startup
1692,We disagree with the approach in Clause 3; it may increase compliance burden without proportional benefits.,DISAGREE,Clause 3,,2025-08-20,Industry Association
1693,We welcome the direction in Clause 8. It improves consistency and transparency. CSR expenditure classification.,AGREE,Clause 8,,2025-08-02,Consultant
1694,We welcome the direction in Overall. It improves consistency and transparency. Data privacy safeguards should be retained.,AGREE,,,2025-08-22,Auditor
1695,Suggest introducing a safe-harbour threshold under Clause 4(b) for micro and small companies.,SUGGEST_CHANGE,Clause 4(b),,2025-08-11,Consultant
1696,Suggest introducing a safe-harbour threshold under Clause 9 for micro and small companies. safe-harbour.,SUGGEST_CHANGE,Clause 9,,2025-08-13,Individual
1697,Please clarify whether obligations under Clause 6 apply retrospectively or prospectively. Please consider festival season constraints.,REQUEST_CLARIFICATION,Clause 6,,2025-09-10,Professional Body
1698,Support the approach under Clause 1. This change will reduce ambiguity for practitioners. Data privacy safeguards should be retained.,AGREE,Clause 1,,2025-08-29,Startup
1699,Clause 9 should explicitly define the scope of beneficial ownership to avoid under-reporting. More clarification is needed. additional reporting near cutoff.,CLAUSE_FEEDBACK,Clause 9,,2025-08-09,Industry Association
1700,Consider exemptions for intra-group operational contracts within Clause 7. This will directly impact stakeholders.,SUGGEST_CHANGE,Clause 7,,2025-08-06,Professional Body
1701,We disagree with the approach in Clause 1; it may increase compliance burden without proportional benefits.,DISAGREE,Clause 1,,2025-07-22,Professional Body
1702,Propose clarifying materiality thresholds in Clause 5 and allowing post-facto disclosure.,SUGGEST_CHANGE,Clause 5,,2025-08-12,Professional Body
1703,Agree with the draft language in Overall; implementation should be straightforward for most entities. audit committee oversight.,AGREE,,,2025-08-23,Individual
1704,Oppose the current wording in Clause 4. It risks overreach and unintended enforcement. Data privacy safeguards should be retained.,DISAGREE,Clause 4,,2025-08-08,Startup
1705,We do not support Clause 10 as drafted; a calibrated approach is advisable. additional reporting near cutoff.,DISAGREE,Clause 10,,2025-08-16,Industry Association
1706,Clause 1 requires tightening of definitions to avoid interpretational disputes among compliance teams. Industry transition time will be essential.,CLAUSE_FEEDBACK,Clause 1,,2025-08-20,Individual
1707,Clause 4(b) should explicitly define the scope of beneficial ownership to avoid under-reporting.,CLAUSE_FEEDBACK,Clause 4(b),,2025-08-29,Company
1708,Consider exemptions for intra-group operational contracts within Overall. CSR expenditure classification.,SUGGEST_CHANGE,,,2025-07-22,Industry Association
1709,The proposal under Clause 2 could be counterproductive for startups; please reconsider the scope. Data privacy safeguards should be retained.,DISAGREE,Clause 2,,2025-07-22,Professional Body
1710,Clause 8 should explicitly define the scope of beneficial ownership to avoid under-reporting.,CLAUSE_FEEDBACK,Clause 8,,2025-08-18,Startup
1711,Recommend phased implementation for Clause 2 with guidance notes and examples. additional reporting near cutoff.,SUGGEST_CHANGE,Clause 2,,2025-08-31,Auditor
1712,Kindly specify the effective date for Clause 4(b) to avoid disruption of ongoing filings. This will directly impact stakeholders.,REQUEST_CLARIFICATION,Clause 4(b),,2025-08-17,Individual
1713,Kindly specify the effective date for Clause 1 to avoid disruption of ongoing filings.,REQUEST_CLARIFICATION,Clause 1,,2025-08-20,Auditor
1714,We do not support Clause 7 as drafted; a calibrated approach is advisable. Data privacy safeguards should be retained.,DISAGREE,Clause 7,,2025-09-02,Company
1715,We agree with the proposed alignment in Clause 4(b); it will harmonize reporting across filings. regulatory arbitrage near thresholds.,AGREE,Clause 4(b),,2025-08-15,Industry Association
1716,Agree with the draft language in Clause 8; implementation should be straightforward for most entities. Data privacy safeguards should be retained.,AGREE,Clause 8,,2025-07-27,Startup
1717,Suggest introducing a safe-harbour threshold under Clause 9 for micro and small companies.,SUGGEST_CHANGE,Clause 9,,2025-08-13,Company
1718,We welcome the direction in Overall. It improves consistency and transparency. More clarification is needed.,AGREE,,,2025-08-11,Individual
1719,Clause 10 should explicitly define the scope of beneficial ownership to avoid under-reporting. More clarification is needed.,CLAUSE_FEEDBACK,Clause 10,,2025-08-06,Industry Association
1720,Kindly specify the effective date for Clause 5 to avoid disruption of ongoing filings.,REQUEST_CLARIFICATION,Clause 5,,2025-09-04,Individual
1721,Recommend phased implementation for Clause 4(b) with guidance notes and examples. Please consider festival season constraints. timeline of 10 days.,SUGGEST_CHANGE,Clause 4(b),,2025-08-07,Company
1722,We agree with the proposed alignment in Clause 4; it will harmonize reporting across filings.,AGREE,Clause 4,,2025-09-07,Company
1723,Please clarify whether obligations under Clause 4(b) apply retrospectively or prospectively.,REQUEST_CLARIFICATION,Clause 4(b),,2025-08-31,Professional Body
1724,Recommend phased implementation for Overall with guidance notes and examples. Industry transition time will be essential.,SUGGEST_CHANGE,,,2025-07-28,Individual
1725,Recommend phased implementation for Clause 6 with guidance notes and examples.,SUGGEST_CHANGE,Clause 6,,2025-08-13,Industry Association
1726,Support the approach under Clause 6. This change will reduce ambiguity for practitioners. This will directly impact stakeholders.,AGREE,Clause 6,,2025-07-29,Individual
1727,The proposal under Clause 2 could be counterproductive for startups; please reconsider the scope. More clarification is needed.,DISAGREE,Clause 2,,2025-07-28,Startup
1728,Suggest introducing a safe-harbour threshold under Clause 4(b) for micro and small companies.,SUGGEST_CHANGE,Clause 4(b),,2025-09-07,Consultant
1729,We welcome the direction in Clause 7. It improves consistency and transparency. digitization of filings.,AGREE,Clause 7,,2025-07-24,Consultant
1730,Recommend phased implementation for Clause 4(b) with guidance notes and examples. post-facto disclosure.,SUGGEST_CHANGE,Clause 4(b),,2025-07-21,Consultant
1731,Clause 1 requires tightening of definitions to avoid interpretational disputes among compliance teams. additional reporting near cutoff.,CLAUSE_FEEDBACK,Clause 1,,2025-08-23,Startup
1732,Kindly specify the effective date for Clause 1 to avoid disruption of ongoing filings. Please consider festival season constraints.,REQUEST_CLARIFICATION,Clause 1,,2025-09-10,Company
1733,Clause 1 should explicitly define the scope of beneficial ownership to avoid under-reporting.,CLAUSE_FEEDBACK,Clause 1,,2025-08-31,Individual
1734,We welcome the direction in Clause 1. It improves consistency and transparency. More clarification is needed.,AGREE,Clause 1,,2025-08-30,Individual
1735,Request clarification on interaction of Clause 4 with existing SEBI/LODR provisions. This will directly impact stakeholders. transparency for shareholders.,REQUEST_CLARIFICATION,Clause 4,,2025-08-17,Professional Body
1736,Does Clause 4 override earlier notifications? Please clarify the precedence.,REQUEST_CLARIFICATION,Clause 4,,2025-09-08,Individual
1737,Clause 10 should explicitly define the scope of beneficial ownership to avoid under-reporting. transparency for shareholders.,CLAUSE_FEEDBACK,Clause 10,,2025-08-04,Startup
1738,Kindly specify the effective date for Clause 9 to avoid disruption of ongoing filings.,REQUEST_CLARIFICATION,Clause 9,,2025-08-31,Auditor
1739,Agree with the draft language in Clause 6; implementation should be straightforward for most entities.,AGREE,Clause 6,,2025-08-30,Consultant
1740,Kindly specify the effective date for Clause 8 to avoid disruption of ongoing filings. safe-harbour.,REQUEST_CLARIFICATION,Clause 8,,2025-08-26,Auditor
1741,Consider exemptions for intra-group operational contracts within Clause 1. This will directly impact stakeholders.,SUGGEST_CHANGE,Clause 1,,2025-09-10,Individual
1742,Support the approach under Clause 3. This change will reduce ambiguity for practitioners. More clarification is needed. regulatory arbitrage near thresholds.,AGREE,Clause 3,,2025-08-03,Industry Association
1743,The proposal under Clause 2 could be counterproductive for startups; please reconsider the scope. Please consider festival season constraints. timeline of 10 days.,DISAGREE,Clause 2,,2025-08-07,Industry Association
1744,Consider exemptions for intra-group operational contracts within Clause 4(b). More clarification is needed. additional reporting near cutoff.,SUGGEST_CHANGE,Clause 4(b),,2025-09-10,Auditor
1745,"To ensure uniformity, Clause 9 should cross-reference Rule 15 of the Companies Rules, 2014.",CLAUSE_FEEDBACK,Clause 9,,2025-08-26,Individual
1746,We welcome the direction in Clause 9. It improves consistency and transparency.,AGREE,Clause 9,,2025-08-25,Startup
1747,Request clarification on interaction of Clause 9 with existing SEBI/LODR provisions.,REQUEST_CLARIFICATION,Clause 9,,2025-07-25,Startup
1748,Recommend phased implementation for Clause 4(b) with guidance notes and examples. timeline of 10 days.,SUGGEST_CHANGE,Clause 4(b),,2025-09-05,Industry Association
1749,We disagree with the approach in Clause 1; it may increase compliance burden without proportional benefits. CSR expenditure classification.,DISAGREE,Clause 1,,2025-08-05,Professional Body
1750,Please clarify whether obligations under Clause 6 apply retrospectively or prospectively. More clarification is needed. digitization of filings.,REQUEST_CLARIFICATION,Clause 6,,2025-09-07,Professional Body
1751,Agree with the draft language in Clause 4; implementation should be straightforward for most entities.,AGREE,Clause 4,,2025-08-19,Auditor
1752,Consider exemptions for intra-group operational contracts within Clause 4(b).,SUGGEST_CHANGE,Clause 4(b),,2025-08-08,Auditor
1753,We agree with the proposed alignment in Clause 4(b); it will harmonize reporting across filings.,AGREE,Clause 4(b),,2025-09-01,Industry Association
1754,Request clarification on interaction of Clause 5 with existing SEBI/LODR provisions. Data privacy safeguards should be retained.,REQUEST_CLARIFICATION,Clause 5,,2025-08-20,Industry Association
1755,Oppose the current wording in Clause 10. It risks overreach and unintended enforcement. Industry transition time will be essential. timeline of 10 days.,DISAGREE,Clause 10,,2025-08-30,Professional Body
1756,Suggest introducing a safe-harbour threshold under Clause 9 for micro and small companies.,SUGGEST_CHANGE,Clause 9,,2025-09-10,Auditor
1757,Request clarification on interaction of Clause 6 with existing SEBI/LODR provisions.,REQUEST_CLARIFICATION,Clause 6,,2025-07-27,Professional Body
1758,Request clarification on interaction of Clause 10 with existing SEBI/LODR provisions. regulatory arbitrage near thresholds.,REQUEST_CLARIFICATION,Clause 10,,2025-08-26,Startup
1759,"To ensure uniformity, Clause 4 should cross-reference Rule 15 of the Companies Rules, 2014. digitization of filings.",CLAUSE_FEEDBACK,Clause 4,,2025-08-02,Auditor
1760,Oppose the current wording in Clause 9. It risks overreach and unintended enforcement. This will directly impact stakeholders.,DISAGREE,Clause 9,,2025-08-10,Industry Association
1761,We disagree with the approach in Clause 5; it may increase compliance burden without proportional benefits. More clarification is needed.,DISAGREE,Clause 5,,2025-07-20,Consultant
1762,Recommend phased implementation for Clause 10 with guidance notes and examples. additional reporting near cutoff.,SUGGEST_CHANGE,Clause 10,,2025-08-02,Professional Body
1763,Request clarification on interaction of Clause 10 with existing SEBI/LODR provisions.,REQUEST_CLARIFICATION,Clause 10,,2025-08-26,Auditor
1764,Clause 7 requires tightening of definitions to avoid interpretational disputes among compliance teams.,CLAUSE_FEEDBACK,Clause 7,,2025-08-20,Auditor
1765,Oppose the current wording in Clause 9. It risks overreach and unintended enforcement. Industry transition time will be essential.,DISAGREE,Clause 9,,2025-09-10,Auditor
1766,We welcome the direction in Clause 1. It improves consistency and transparency.,AGREE,Clause 1,,2025-07-28,Auditor
1767,Support the approach under Clause 4(b). This change will reduce ambiguity for practitioners.,AGREE,Clause 4(b),,2025-08-03,Individual
